Area Type, Area, Area Name, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
10,9,Southern Tier Region,500,150180,129900,81890,184320
10,9,Southern Tier Region,250,121550,114490,84110,140270
10,9,Southern Tier Region,120,134060,129200,80990,160590
10,9,Southern Tier Region,70,104770,98000,66060,124130
10,9,Southern Tier Region,n/a,136200,128150,105120,151750
10,9,Southern Tier Region,190,141960,128140,83880,171000
10,9,Southern Tier Region,50,106210,88520,59450,129590
10,9,Southern Tier Region,200,101570,93980,59720,122490
10,9,Southern Tier Region,70,58550,50890,38860,68390
10,9,Southern Tier Region,550,99180,92820,67910,114820
10,9,Southern Tier Region,530,126890,103910,65940,157370
10,9,Southern Tier Region,n/a,73340,65060,41460,89280
10,9,Southern Tier Region,380,156130,145770,104230,182080
10,9,Southern Tier Region,200,59500,57930,39940,69290
10,9,Southern Tier Region,n/a,55740,54390,42410,62400
10,9,Southern Tier Region,480,98440,81760,54530,120400
10,9,Southern Tier Region,n/a,157810,113870,91590,190910
10,9,Southern Tier Region,60,78790,79990,67510,84440
10,9,Southern Tier Region,60,102990,94250,60430,124270
10,9,Southern Tier Region,420,70730,66600,49350,81420
10,9,Southern Tier Region,n/a,80510,70920,49870,95830
10,9,Southern Tier Region,450,98110,71830,41360,126490
10,9,Southern Tier Region,9530,70080,62700,41850,84200
10,9,Southern Tier Region,720,67270,63620,41570,80120
10,9,Southern Tier Region,620,66570,69320,44680,77510
10,9,Southern Tier Region,n/a,59250,58630,52840,62450
10,9,Southern Tier Region,450,64590,58620,41070,76350
10,9,Southern Tier Region,280,56160,53070,32140,68170
10,9,Southern Tier Region,780,65560,64410,43210,76730
10,9,Southern Tier Region,130,70900,66880,42630,85040
10,9,Southern Tier Region,80,73800,72170,52210,84600
10,9,Southern Tier Region,600,75340,66290,50740,87640
10,9,Southern Tier Region,150,51760,48700,32850,61210
10,9,Southern Tier Region,340,79300,71940,46630,95630
10,9,Southern Tier Region,160,66250,61160,44360,77190
10,9,Southern Tier Region,530,54330,50810,37690,62650
10,9,Southern Tier Region,710,70470,61410,40210,85600
10,9,Southern Tier Region,460,73160,66840,42310,88590
10,9,Southern Tier Region,1540,72150,64100,47960,84250
10,9,Southern Tier Region,200,50030,48030,38300,55900
10,9,Southern Tier Region,170,72050,70180,55650,80250
10,9,Southern Tier Region,130,93590,76130,53400,113680
10,9,Southern Tier Region,290,82040,74530,51590,97260
10,9,Southern Tier Region,270,138700,103260,46770,184670
10,9,Southern Tier Region,140,66060,62010,41990,78090
10,9,Southern Tier Region,110,77700,68140,50330,91380
10,9,Southern Tier Region,n/a,56660,56370,36600,66690
10,9,Southern Tier Region,360,64050,51290,35610,78270
10,9,Southern Tier Region,80,56890,48580,40120,65280
10,9,Southern Tier Region,n/a,31220,23550,21632,36480
10,9,Southern Tier Region,n/a,64480,67010,44420,74510
10,9,Southern Tier Region,5470,83640,77630,49250,100840
10,9,Southern Tier Region,520,83950,78640,55960,97950
10,9,Southern Tier Region,140,106670,94640,68750,125620
10,9,Southern Tier Region,550,92080,90730,59360,108430
10,9,Southern Tier Region,1160,93570,90870,59140,110790
10,9,Southern Tier Region,630,103910,99760,68150,121800
10,9,Southern Tier Region,100,72110,70630,48890,83730
10,9,Southern Tier Region,120,73010,72050,45210,86910
10,9,Southern Tier Region,610,82770,78200,53430,97440
10,9,Southern Tier Region,240,94490,80480,48290,117590
10,9,Southern Tier Region,1020,55060,52510,38470,63360
10,9,Southern Tier Region,220,65370,62260,44110,76000
10,9,Southern Tier Region,n/a,86030,80600,67170,95460
10,9,Southern Tier Region,n/a,174830,169480,117710,203400
10,9,Southern Tier Region,50,71440,69990,45590,84360
10,9,Southern Tier Region,6400,80100,74450,47740,96270
10,9,Southern Tier Region,60,89000,77760,59440,103770
10,9,Southern Tier Region,n/a,86910,81520,48840,105940
10,9,Southern Tier Region,n/a,55720,58610,37180,65000
10,9,Southern Tier Region,50,81380,85410,53540,95300
10,9,Southern Tier Region,50,110840,109600,84770,123870
10,9,Southern Tier Region,n/a,79830,75830,60340,89580
10,9,Southern Tier Region,440,82710,79870,63210,92450
10,9,Southern Tier Region,390,85960,83910,54410,101730
10,9,Southern Tier Region,110,105950,100660,81200,118320
10,9,Southern Tier Region,100,80700,75810,52070,95020
10,9,Southern Tier Region,60,82630,79990,55080,96400
10,9,Southern Tier Region,1170,93250,88040,64750,107510
10,9,Southern Tier Region,750,90640,85180,60730,105590
10,9,Southern Tier Region,120,54180,53540,39670,61430
10,9,Southern Tier Region,50,55070,49130,35730,64740
10,9,Southern Tier Region,170,54780,53380,41020,61650
10,9,Southern Tier Region,n/a,54570,46930,37600,63060
10,9,Southern Tier Region,60,54270,54460,40510,61140
10,9,Southern Tier Region,400,49810,47960,32650,58390
10,9,Southern Tier Region,n/a,67130,66800,46320,77540
10,9,Southern Tier Region,n/a,50540,48620,39290,56160
10,9,Southern Tier Region,610,55670,56820,45590,60710
10,9,Southern Tier Region,200,50510,52930,28270,61630
10,9,Southern Tier Region,80,38450,34810,26150,44590
10,9,Southern Tier Region,3060,65400,57870,36170,80010
10,9,Southern Tier Region,120,63550,60470,49090,70780
10,9,Southern Tier Region,60,53320,54760,32800,63570
10,9,Southern Tier Region,n/a,67760,62310,50810,76240
10,9,Southern Tier Region,60,91750,89650,49720,112760
10,9,Southern Tier Region,n/a,66560,61330,55450,72110
10,9,Southern Tier Region,n/a,64930,62130,45360,74720
10,9,Southern Tier Region,n/a,80060,67260,47450,96370
10,9,Southern Tier Region,50,72050,69260,53520,81310
10,9,Southern Tier Region,n/a,63630,65350,51500,69690
10,9,Southern Tier Region,60,107160,94100,57970,131760
10,9,Southern Tier Region,170,92410,84940,60980,108130
10,9,Southern Tier Region,190,108350,104120,58950,133050
10,9,Southern Tier Region,60,81890,77510,52560,96560
10,9,Southern Tier Region,330,70830,64690,45320,83590
10,9,Southern Tier Region,n/a,103130,92950,67520,120940
10,9,Southern Tier Region,n/a,61260,59600,45280,69250
10,9,Southern Tier Region,50,29480,28800,27870,30280
10,9,Southern Tier Region,n/a,66230,60660,52150,73270
10,9,Southern Tier Region,730,56360,52470,38230,65430
10,9,Southern Tier Region,180,45280,44280,33900,50970
10,9,Southern Tier Region,140,54920,55890,35180,64790
10,9,Southern Tier Region,n/a,39300,33750,25700,46100
10,9,Southern Tier Region,n/a,52290,50960,37060,59910
10,9,Southern Tier Region,n/a,36200,28150,22560,43020
10,9,Southern Tier Region,5750,48320,45480,30090,57430
10,9,Southern Tier Region,1030,64260,60380,41090,75840
10,9,Southern Tier Region,140,38000,32530,24920,44540
10,9,Southern Tier Region,400,41200,39170,26710,48450
10,9,Southern Tier Region,n/a,52950,50730,38560,60140
10,9,Southern Tier Region,670,45310,42570,32260,51840
10,9,Southern Tier Region,340,49570,47890,37720,55500
10,9,Southern Tier Region,410,54530,54570,37360,63120
10,9,Southern Tier Region,430,54140,53610,41260,60580
10,9,Southern Tier Region,130,49300,41340,34400,56750
10,9,Southern Tier Region,200,62940,62870,49760,69540
10,9,Southern Tier Region,1280,35810,32270,25560,40940
10,9,Southern Tier Region,150,37840,35440,26120,43700
10,9,Southern Tier Region,220,51930,50430,36630,59580
10,9,Southern Tier Region,190,46320,43790,29450,54750
10,9,Southern Tier Region,110,35480,30650,22500,41970
10,9,Southern Tier Region,1440,96950,78970,44600,123130
10,9,Southern Tier Region,620,107210,83870,61960,129840
10,9,Southern Tier Region,270,153780,155040,141810,159770
10,9,Southern Tier Region,430,49740,46280,34170,57520
10,9,Southern Tier Region,n/a,73900,71940,42360,89670
10,9,Southern Tier Region,n/a,46670,44870,28620,55700
10,9,Southern Tier Region,27570,66100,54690,26980,85660
10,9,Southern Tier Region,410,144450,136380,54700,189330
10,9,Southern Tier Region,190,126890,113090,58330,161180
10,9,Southern Tier Region,240,102180,89080,53780,126380
10,9,Southern Tier Region,370,131740,122880,74840,160190
10,9,Southern Tier Region,300,119810,108130,64300,147560
10,9,Southern Tier Region,70,132410,135810,80140,158550
10,9,Southern Tier Region,130,114600,107280,58690,142550
10,9,Southern Tier Region,100,119450,105290,71860,143240
10,9,Southern Tier Region,60,106400,101190,66390,126410
10,9,Southern Tier Region,140,93020,78770,56200,111430
10,9,Southern Tier Region,150,179250,150570,97730,220010
10,9,Southern Tier Region,120,157620,143140,91390,190730
10,9,Southern Tier Region,210,120140,113550,64170,148120
10,9,Southern Tier Region,90,116380,106660,75740,136700
10,9,Southern Tier Region,n/a,117690,116170,65480,143790
10,9,Southern Tier Region,n/a,128440,121290,60840,162250
10,9,Southern Tier Region,230,79210,72970,46060,95780
10,9,Southern Tier Region,n/a,79670,69460,46410,96300
10,9,Southern Tier Region,n/a,58860,57120,39920,68330
10,9,Southern Tier Region,n/a,233500,,117640,291430
10,9,Southern Tier Region,110,96250,79980,51190,118780
10,9,Southern Tier Region,260,88570,79860,50080,107810
10,9,Southern Tier Region,50,89480,76340,51670,108380
10,9,Southern Tier Region,370,82660,74190,46500,100740
10,9,Southern Tier Region,180,93270,79010,53060,113370
10,9,Southern Tier Region,120,100720,97190,60650,120750
10,9,Southern Tier Region,n/a,110630,83540,44970,143460
10,9,Southern Tier Region,n/a,100580,80460,53450,124140
10,9,Southern Tier Region,250,64650,60930,41960,76000
10,9,Southern Tier Region,n/a,141190,123690,73280,175150
10,9,Southern Tier Region,650,29570,23180,21632,34080
10,9,Southern Tier Region,370,68490,61550,46800,79330
10,9,Southern Tier Region,3110,62220,59840,46170,70250
10,9,Southern Tier Region,1250,68970,62870,46740,80090
10,9,Southern Tier Region,60,67310,65120,38980,81470
10,9,Southern Tier Region,2700,65330,60940,46050,74960
10,9,Southern Tier Region,240,70860,70760,50950,80820
10,9,Southern Tier Region,710,61910,58760,47280,69220
10,9,Southern Tier Region,250,74410,69220,51310,85960
10,9,Southern Tier Region,430,64990,60970,49920,72520
10,9,Southern Tier Region,n/a,58410,57910,50790,62210
10,9,Southern Tier Region,90,61430,58660,42250,71020
10,9,Southern Tier Region,710,44340,39020,25600,53710
10,9,Southern Tier Region,330,49650,52740,31210,58880
10,9,Southern Tier Region,2180,35040,31150,23730,40700
10,9,Southern Tier Region,n/a,71160,69700,50550,81470
10,9,Southern Tier Region,n/a,52260,41790,27140,64820
10,9,Southern Tier Region,460,65430,62800,44480,75910
10,9,Southern Tier Region,300,41600,43430,26030,49390
10,9,Southern Tier Region,n/a,49180,44930,26030,60750
10,9,Southern Tier Region,830,72810,66700,48990,84720
10,9,Southern Tier Region,4780,26210,23150,21632,29010
10,9,Southern Tier Region,2770,54440,45930,25190,69070
10,9,Southern Tier Region,n/a,59510,51580,28370,75080
10,9,Southern Tier Region,n/a,76820,72950,57250,86600
10,9,Southern Tier Region,70,30450,28730,22840,34260
10,9,Southern Tier Region,290,52910,45020,29380,64680
10,9,Southern Tier Region,60,54190,47950,34540,64010
10,9,Southern Tier Region,140,30460,25790,21632,35180
10,9,Southern Tier Region,150,69190,52520,33450,87050
10,9,Southern Tier Region,500,51070,41770,24260,64480
10,9,Southern Tier Region,60,33120,21632,21632,39430
10,9,Southern Tier Region,n/a,41120,22510,21632,51400
10,9,Southern Tier Region,n/a,28170,26960,21632,31990
10,9,Southern Tier Region,410,59260,56440,38690,69540
10,9,Southern Tier Region,160,58010,52610,34360,69840
10,9,Southern Tier Region,60,69810,69470,48740,80350
10,9,Southern Tier Region,70,71410,68920,42330,85950
10,9,Southern Tier Region,n/a,49310,47840,46010,50970
10,9,Southern Tier Region,120,40490,37830,21632,50500
10,9,Southern Tier Region,70,30390,23810,21632,35080
10,9,Southern Tier Region,n/a,65920,61500,40970,78390
10,9,Southern Tier Region,80,54030,36850,27420,67340
10,9,Southern Tier Region,15390,70780,59550,37560,87390
10,9,Southern Tier Region,n/a,69720,68460,50520,79310
10,9,Southern Tier Region,110,201940,173580,123580,241120
10,9,Southern Tier Region,150,62590,60690,45770,70990
10,9,Southern Tier Region,n/a,138220,121770,94510,160080
10,9,Southern Tier Region,470,119650,126350,86710,136110
10,9,Southern Tier Region,80,138730,136720,68990,173600
10,9,Southern Tier Region,n/a,261440,,,
10,9,Southern Tier Region,70,166300,168490,86660,206120
10,9,Southern Tier Region,n/a,218290,,80280,287300
10,9,Southern Tier Region,560,220190,,114610,272980
10,9,Southern Tier Region,180,118280,116810,91660,131600
10,9,Southern Tier Region,n/a,158690,126020,106260,184910
10,9,Southern Tier Region,290,74900,72960,52130,86280
10,9,Southern Tier Region,380,86020,80480,63600,97230
10,9,Southern Tier Region,n/a,74650,73090,61820,81060
10,9,Southern Tier Region,60,56340,58040,38770,65120
10,9,Southern Tier Region,180,68420,66650,55120,75060
10,9,Southern Tier Region,300,77030,70220,54570,88260
10,9,Southern Tier Region,140,103150,97750,71930,118760
10,9,Southern Tier Region,5750,63640,62620,49230,70850
10,9,Southern Tier Region,n/a,96610,91710,76480,106670
10,9,Southern Tier Region,420,100620,96230,79550,111160
10,9,Southern Tier Region,n/a,78470,77990,66190,84610
10,9,Southern Tier Region,n/a,74160,83450,42880,89800
10,9,Southern Tier Region,430,55260,56080,38170,63810
10,9,Southern Tier Region,520,60300,59630,51820,64540
10,9,Southern Tier Region,50,59570,58620,43190,67760
10,9,Southern Tier Region,110,72550,72520,57980,79830
10,9,Southern Tier Region,n/a,77040,76820,62620,84260
10,9,Southern Tier Region,350,57840,56030,43500,65010
10,9,Southern Tier Region,50,57240,55310,44090,63820
10,9,Southern Tier Region,700,35460,34560,26210,40080
10,9,Southern Tier Region,n/a,40700,42170,28950,46580
